"LOCATION","Country","SUBJECT","Subject","SEX","Sex","FREQUENCY","Frequency","TIME","Time","Unit Code","Unit","PowerCode Code","PowerCode","Reference Period Code","Reference Period","Value","Flag Codes","Flags"
"AUS","Australia","YW99X4L1_ST","Arts, entertainment and recreation ( R)","TT","All persons","A","Annual","2013","2013","PER","Persons","3","Thousands",,,188.347,,
"AUS","Australia","YW99X4L1_ST","Arts, entertainment and recreation ( R)","TT","All persons","A","Annual","2014","2014","PER","Persons","3","Thousands",,,189.956,,
"AUS","Australia","YW99X4L1_ST","Arts, entertainment and recreation ( R)","TT","All persons","A","Annual","2015","2015","PER","Persons","3","Thousands",,,203.144,,
"AUS","Australia","YW99X4L1_ST","Arts, entertainment and recreation ( R)","TT","All persons","A","Annual","2016","2016","PER","Persons","3","Thousands",,,201.89,,
"AUS","Australia","YW99X4L1_ST","Arts, entertainment and recreation ( R)","TT","All persons","A","Annual","2017","2017","PER","Persons","3","Thousands",,,208.221,,
"AUS","Australia","YW99X4L1_ST","Arts, entertainment and recreation ( R)","TT","All persons","A","Annual","2018","2018","PER","Persons","3","Thousands",,,222.756,,
"AUS","Australia","YW99U4L1_ST","Activities of extraterritorial organisations and bodies (U)","TT","All persons","A","Annual","2010","2010","PER","Persons","3","Thousands",,,1.073,,
"AUS","Australia","YW99U4L1_ST","Activities of extraterritorial organisations and bodies (U)","TT","All persons","A","Annual","2011","2011","PER","Persons","3","Thousands",,,1.852,,
"AUS","Australia","YW99U4L1_ST","Activities of extraterritorial organisations and bodies (U)","TT","All persons","A","Annual","2012","2012","PER","Persons","3","Thousands",,,2.353,,
"AUS","Australia","YW99U4L1_ST","Activities of extraterritorial organisations and bodies (U)","TT","All persons","A","Annual","2013","2013","PER","Persons","3","Thousands",,,1.306,,
"AUS","Australia","YW99U4L1_ST","Activities of extraterritorial organisations and bodies (U)","TT","All persons","A","Annual","2014","2014","PER","Persons","3","Thousands",,,1.492,,
"AUS","Australia","YW99U4L1_ST","Activities of extraterritorial organisations and bodies (U)","TT","All persons","A","Annual","2015","2015","PER","Persons","3","Thousands",,,1.363,,
"AUS","Australia","YW99U4L1_ST","Activities of extraterritorial organisations and bodies (U)","TT","All persons","A","Annual","2016","2016","PER","Persons","3","Thousands",,,1.181,,
"AUS","Australia","YW99U4L1_ST","Activities of extraterritorial organisations and bodies (U)","TT","All persons","A","Annual","2017","2017","PER","Persons","3","Thousands",,,0.934,,
"AUS","Australia","YW99U4L1_ST","Activities of extraterritorial organisations and bodies (U)","TT","All persons","A","Annual","2018","2018","PER","Persons","3","Thousands",,,1.284,,
"AUS","Australia","YW99A4L1_ST","Agriculture,hunting and forestry (A) ","TT","All persons","A","Annual","2010","2010","PER","Persons","3","Thousands",,,180.061,,
"AUS","Australia","YW99A4L1_ST","Agriculture,hunting and forestry (A) ","TT","All persons","A","Annual","2011","2011","PER","Persons","3","Thousands",,,178.76,,
"AUS","Australia","YW99A4L1_ST","Agriculture,hunting and forestry (A) ","TT","All persons","A","Annual","2012","2012","PER","Persons","3","Thousands",,,187.672,,
"AUS","Australia","YW99A4L1_ST","Agriculture,hunting and forestry (A) ","TT","All persons","A","Annual","2013","2013","PER","Persons","3","Thousands",,,175.218,,
"AUS","Australia","YW99A4L1_ST","Agriculture,hunting and forestry (A) ","TT","All persons","A","Annual","2014","2014","PER","Persons","3","Thousands",,,177.627,,
"AUS","Australia","YW99A4L1_ST","Agriculture,hunting and forestry (A) ","TT","All persons","A","Annual","2015","2015","PER","Persons","3","Thousands",,,172.702,,
"AUS","Australia","YW99A4L1_ST","Agriculture,hunting and forestry (A) ","TT","All persons","A","Annual","2016","2016","PER","Persons","3","Thousands",,,190.507,,
"AUS","Australia","YW99A4L1_ST","Agriculture,hunting and forestry (A) ","TT","All persons","A","Annual","2017","2017","PER","Persons","3","Thousands",,,195.101,,
"AUS","Australia","YW99A4L1_ST","Agriculture,hunting and forestry (A) ","TT","All persons","A","Annual","2018","2018","PER","Persons","3","Thousands",,,199.632,,
"AUS","Australia","YW99C4L1_ST","Manufacturing (C )","TT","All persons","A","Annual","2010","2010","PER","Persons","3","Thousands",,,980.89,,
"AUS","Australia","YW99C4L1_ST","Manufacturing (C )","TT","All persons","A","Annual","2011","2011","PER","Persons","3","Thousands",,,944.419,,
"AUS","Australia","YW99C4L1_ST","Manufacturing (C )","TT","All persons","A","Annual","2012","2012","PER","Persons","3","Thousands",,,962.691,,
"AUS","Australia","YW99C4L1_ST","Manufacturing (C )","TT","All persons","A","Annual","2013","2013","PER","Persons","3","Thousands",,,921.745,,
"AUS","Australia","YW99C4L1_ST","Manufacturing (C )","TT","All persons","A","Annual","2014","2014","PER","Persons","3","Thousands",,,933.006,,
"AUS","Australia","YW99C4L1_ST","Manufacturing (C )","TT","All persons","A","Annual","2015","2015","PER","Persons","3","Thousands",,,896.339,,
"AUS","Australia","YW99C4L1_ST","Manufacturing (C )","TT","All persons","A","Annual","2016","2016","PER","Persons","3","Thousands",,,915.288,,
"AUS","Australia","YW99C4L1_ST","Manufacturing (C )","TT","All persons","A","Annual","2017","2017","PER","Persons","3","Thousands",,,888.177,,
"AUS","Australia","YW99C4L1_ST","Manufacturing (C )","TT","All persons","A","Annual","2018","2018","PER","Persons","3","Thousands",,,933.95,,
"AUS","Australia","YW99F4L1_ST","Construction (F)","TT","All persons","A","Annual","2010","2010","PER","Persons","3","Thousands",,,723.631,,
"AUS","Australia","YW99F4L1_ST","Construction (F)","TT","All persons","A","Annual","2011","2011","PER","Persons","3","Thousands",,,736.993,,
"AUS","Australia","YW99F4L1_ST","Construction (F)","TT","All persons","A","Annual","2012","2012","PER","Persons","3","Thousands",,,734.373,,
"AUS","Australia","YW99F4L1_ST","Construction (F)","TT","All persons","A","Annual","2013","2013","PER","Persons","3","Thousands",,,764.593,,
"AUS","Australia","YW99F4L1_ST","Construction (F)","TT","All persons","A","Annual","2014","2014","PER","Persons","3","Thousands",,,779.746,,
"AUS","Australia","YW99F4L1_ST","Construction (F)","TT","All persons","A","Annual","2015","2015","PER","Persons","3","Thousands",,,775.322,,
"AUS","Australia","YW99F4L1_ST","Construction (F)","TT","All persons","A","Annual","2016","2016","PER","Persons","3","Thousands",,,801.522,,
"AUS","Australia","YW99F4L1_ST","Construction (F)","TT","All persons","A","Annual","2017","2017","PER","Persons","3","Thousands",,,875.404,,
"AUS","Australia","YW99F4L1_ST","Construction (F)","TT","All persons","A","Annual","2018","2018","PER","Persons","3","Thousands",,,930.736,,
"AUS","Australia","YW99H4L1_ST","Transportation and storage (H)","TT","All persons","A","Annual","2010","2010","PER","Persons","3","Thousands",,,492.417,,
"AUS","Australia","YW99H4L1_ST","Transportation and storage (H)","TT","All persons","A","Annual","2011","2011","PER","Persons","3","Thousands",,,508.989,,
"AUS","Australia","YW99H4L1_ST","Transportation and storage (H)","TT","All persons","A","Annual","2012","2012","PER","Persons","3","Thousands",,,494.647,,
"AUS","Australia","YW99H4L1_ST","Transportation and storage (H)","TT","All persons","A","Annual","2013","2013","PER","Persons","3","Thousands",,,528.962,,
"AUS","Australia","YW99H4L1_ST","Transportation and storage (H)","TT","All persons","A","Annual","2014","2014","PER","Persons","3","Thousands",,,532.404,,
"AUS","Australia","YW99H4L1_ST","Transportation and storage (H)","TT","All persons","A","Annual","2015","2015","PER","Persons","3","Thousands",,,550.448,,
"AUS","Australia","YW99H4L1_ST","Transportation and storage (H)","TT","All persons","A","Annual","2016","2016","PER","Persons","3","Thousands",,,547.713,,
"AUS","Australia","YW99H4L1_ST","Transportation and storage (H)","TT","All persons","A","Annual","2017","2017","PER","Persons","3","Thousands",,,562.786,,
"AUS","Australia","YW99H4L1_ST","Transportation and storage (H)","TT","All persons","A","Annual","2018","2018","PER","Persons","3","Thousands",,,566.708,,
"AUS","Australia","YW99O4L1_ST","Public administration and defence, Compulsory social security (O)","TT","All persons","A","Annual","2010","2010","PER","Persons","3","Thousands",,,683.142,,
"AUS","Australia","YW99O4L1_ST","Public administration and defence, Compulsory social security (O)","TT","All persons","A","Annual","2011","2011","PER","Persons","3","Thousands",,,708.599,,
"AUS","Australia","YW99O4L1_ST","Public administration and defence, Compulsory social security (O)","TT","All persons","A","Annual","2012","2012","PER","Persons","3","Thousands",,,696.105,,
"AUS","Australia","YW99O4L1_ST","Public administration and defence, Compulsory social security (O)","TT","All persons","A","Annual","2013","2013","PER","Persons","3","Thousands",,,737,,
"AUS","Australia","YW99O4L1_ST","Public administration and defence, Compulsory social security (O)","TT","All persons","A","Annual","2014","2014","PER","Persons","3","Thousands",,,721.708,,
"AUS","Australia","YW99O4L1_ST","Public administration and defence, Compulsory social security (O)","TT","All persons","A","Annual","2015","2015","PER","Persons","3","Thousands",,,723.864,,
"AUS","Australia","YW99O4L1_ST","Public administration and defence, Compulsory social security (O)","TT","All persons","A","Annual","2016","2016","PER","Persons","3","Thousands",,,752.16,,
"AUS","Australia","YW99O4L1_ST","Public administration and defence, Compulsory social security (O)","TT","All persons","A","Annual","2017","2017","PER","Persons","3","Thousands",,,758.14,,
"AUS","Australia","YW99O4L1_ST","Public administration and defence, Compulsory social security (O)","TT","All persons","A","Annual","2018","2018","PER","Persons","3","Thousands",,,775.402,,
"CHL","Chile","YW99F4L1_ST","Construction (F)","TT","All persons","A","Annual","2013","2013","PER","Persons","3","Thousands",,,504.4738,,
"CHL","Chile","YW99F4L1_ST","Construction (F)","TT","All persons","A","Annual","2014","2014","PER","Persons","3","Thousands",,,488.412,,
"CHL","Chile","YW99F4L1_ST","Construction (F)","TT","All persons","A","Annual","2015","2015","PER","Persons","3","Thousands",,,508.4803,,
"CHL","Chile","YW99F4L1_ST","Construction (F)","TT","All persons","A","Annual","2016","2016","PER","Persons","3","Thousands",,,509.442,,
"CHL","Chile","YW99F4L1_ST","Construction (F)","TT","All persons","A","Annual","2017","2017","PER","Persons","3","Thousands",,,490.148,,
"CHL","Chile","YW99F4L1_ST","Construction (F)","TT","All persons","A","Annual","2018","2018","PER","Persons","3","Thousands",,,503.5612,,
"CHL","Chile","YW99F4L1_ST","Construction (F)","TT","All persons","A","Annual","2019","2019","PER","Persons","3","Thousands",,,525.007,,
"CHL","Chile","YW99F4L1_ST","Construction (F)","TT","All persons","A","Annual","2020","2020","PER","Persons","3","Thousands",,,407.7915,,
"CHL","Chile","YW99F4L1_ST","Construction (F)","TT","All persons","A","Annual","2021","2021","PER","Persons","3","Thousands",,,480.1735,,
"CHL","Chile","YW99F4L1_ST","Construction (F)","TT","All persons","A","Annual","2022","2022","PER","Persons","3","Thousands",,,496.5255,,
"CHL","Chile","YW99C4L1_ST","Manufacturing (C )","TT","All persons","A","Annual","2013","2013","PER","Persons","3","Thousands",,,695.2482,,
"CHL","Chile","YW99C4L1_ST","Manufacturing (C )","TT","All persons","A","Annual","2014","2014","PER","Persons","3","Thousands",,,669.216,,
"CHL","Chile","YW99C4L1_ST","Manufacturing (C )","TT","All persons","A","Annual","2015","2015","PER","Persons","3","Thousands",,,685.0415,,
"CHL","Chile","YW99C4L1_ST","Manufacturing (C )","TT","All persons","A","Annual","2016","2016","PER","Persons","3","Thousands",,,663.0773,,
"CHL","Chile","YW99C4L1_ST","Manufacturing (C )","TT","All persons","A","Annual","2017","2017","PER","Persons","3","Thousands",,,669.596,,
"CHL","Chile","YW99C4L1_ST","Manufacturing (C )","TT","All persons","A","Annual","2018","2018","PER","Persons","3","Thousands",,,664.6478,,
"CHL","Chile","YW99C4L1_ST","Manufacturing (C )","TT","All persons","A","Annual","2019","2019","PER","Persons","3","Thousands",,,644.6793,,
"CHL","Chile","YW99C4L1_ST","Manufacturing (C )","TT","All persons","A","Annual","2020","2020","PER","Persons","3","Thousands",,,593.3905,,
"CHL","Chile","YW99C4L1_ST","Manufacturing (C )","TT","All persons","A","Annual","2021","2021","PER","Persons","3","Thousands",,,614.7751,,
"CHL","Chile","YW99C4L1_ST","Manufacturing (C )","TT","All persons","A","Annual","2022","2022","PER","Persons","3","Thousands",,,647.6686,,
"CHL","Chile","YW99H4L1_ST","Transportation and storage (H)","TT","All persons","A","Annual","2013","2013","PER","Persons","3","Thousands",,,363.968,,
"CHL","Chile","YW99H4L1_ST","Transportation and storage (H)","TT","All persons","A","Annual","2014","2014","PER","Persons","3","Thousands",,,356.2343,,
"CHL","Chile","YW99H4L1_ST","Transportation and storage (H)","TT","All persons","A","Annual","2015","2015","PER","Persons","3","Thousands",,,366.7295,,
"CHL","Chile","YW99H4L1_ST","Transportation and storage (H)","TT","All persons","A","Annual","2016","2016","PER","Persons","3","Thousands",,,387.4605,,
"CHL","Chile","YW99H4L1_ST","Transportation and storage (H)","TT","All persons","A","Annual","2017","2017","PER","Persons","3","Thousands",,,381.142,,
"CHL","Chile","YW99H4L1_ST","Transportation and storage (H)","TT","All persons","A","Annual","2018","2018","PER","Persons","3","Thousands",,,399.0562,,
"CHL","Chile","YW99H4L1_ST","Transportation and storage (H)","TT","All persons","A","Annual","2019","2019","PER","Persons","3","Thousands",,,384.125,,
"CHL","Chile","YW99H4L1_ST","Transportation and storage (H)","TT","All persons","A","Annual","2020","2020","PER","Persons","3","Thousands",,,347.2367,,
